length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_eq,nb_slash,nb_www,ratio_digits_url,ratio_digits_host,tld_in_subdomain,prefix_suffix,shortening_service,phish_hints,domain_age,dns_record,https_token,google_index,page_rank,web_traffic,label
41,18,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,0,-1,0,1,1,3,8161447,1
40,21,0,4,1,0,0,0,4,1,0.0,0.0,0,1,0,0,-1,0,0,1,1,0,1
127,50,1,4,1,0,1,3,4,0,0.141732283,0.0,1,1,0,0,3992,0,1,1,0,5697976,1
18,10,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,8770,0,0,0,4,1100059,0
32,25,0,2,0,0,0,0,2,0,0.03125,0.04,0,0,1,0,7297,0,0,0,5,8925548,0
54,15,0,2,4,0,0,0,3,1,0.0,0.0,0,0,0,0,5887,0,0,0,6,184,0
34,26,0,2,0,0,0,0,3,0,0.088235294,0.115384615,0,0,0,0,6255,1,0,1,0,1416696,1
28,20,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1054,0,0,0,3,18736,0
39,31,0,3,1,0,0,0,3,1,0.076923077,0.096774194,0,1,0,0,7142,1,0,1,1,8441470,1
22,14,0,1,1,0,0,0,3,0,0.0,0.0,0,1,0,0,-1,0,0,0,2,0,1
50,24,0,2,1,0,0,0,5,0,0.0,0.0,0,1,1,0,7123,0,0,0,4,34048,0
29,21,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,0,0,4,1274420,0
126,50,1,4,1,0,1,3,5,0,0.222222222,0.0,1,1,0,0,3993,0,1,1,0,5707171,1
53,17,0,2,1,0,0,0,4,0,0.188679245,0.0,0,0,0,0,554,0,0,1,0,0,1
76,10,1,1,0,0,1,1,3,0,0.289473684,0.0,0,0,0,0,5106,0,0,1,0,0,1
65,16,0,3,4,0,0,0,5,1,0.092307692,0.0,0,0,0,0,2604,0,0,0,4,3035738,0
55,15,1,2,0,0,0,0,3,1,0.327272727,0.0,0,0,0,0,5850,0,0,1,0,0,1
53,20,0,3,0,1,1,0,3,1,0.0,0.0,0,0,0,0,1605,0,1,1,0,0,1
37,28,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,7505,0,1,0,4,2244720,0
38,31,0,2,0,0,0,0,2,0,0.0,0.0,0,0,1,0,7295,0,0,1,5,0,1
57,21,0,2,0,0,0,0,7,1,0.0,0.0,0,0,0,0,3861,0,0,1,4,0,1
66,18,0,2,6,0,0,0,4,1,0.0,0.0,0,0,0,0,2341,0,1,0,4,36313,0
37,6,0,1,0,0,1,1,3,0,0.027027027,0.0,0,0,0,0,-1,0,1,0,6,63706,1
138,17,0,2,0,0,1,3,5,0,0.028985507,0.0,0,0,0,2,-1,0,0,1,0,0,1
27,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,1,0,3394,0,0,0,3,100826,0
118,42,1,4,0,0,1,3,4,0,0.203389831,0.0,1,0,0,0,3993,0,0,1,0,5707171,1
57,38,0,5,2,0,0,0,3,0,0.1578947369999999,0.1578947369999999,0,0,1,0,5614,0,0,1,5,3340968,1
27,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,5382,0,0,0,3,0,0
131,15,1,3,1,0,1,2,4,0,0.213740458,0.0,0,0,0,1,7588,0,0,1,6,27719,1
58,16,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7130,0,1,0,7,12,0
33,25,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3965,0,0,0,2,0,0
27,18,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1416,0,1,0,2,0,0
21,13,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2179,0,0,0,3,2521464,0
132,29,0,5,1,0,0,0,5,1,0.166666667,0.0,0,0,0,0,5037,0,0,1,3,1984172,0
49,24,0,2,3,0,0,0,4,0,0.0,0.0,0,1,1,0,4079,0,0,0,5,767,0
34,17,0,2,1,0,0,0,3,0,0.0,0.0,0,1,0,0,50,0,0,1,0,0,1
38,16,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7132,0,1,0,7,12,0
78,17,0,3,5,0,0,0,5,1,0.038461538,0.0,0,1,0,0,7292,0,0,0,6,1010,0
68,15,0,2,1,0,0,0,6,0,0.0,0.0,0,1,0,3,-1,0,1,1,2,0,1
45,16,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7132,0,1,0,7,12,0
23,14,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,2704,0,1,0,5,2715729,0
58,24,0,3,3,0,0,0,3,1,0.0,0.0,0,0,1,0,7226,0,0,0,5,52480,0
152,18,1,4,1,1,0,0,3,1,0.256578947,0.111111111,0,0,0,0,4091,0,0,1,0,7776219,1
37,29,0,2,3,0,0,0,3,0,0.0,0.0,0,0,0,2,-1,0,0,1,1,77586,1
51,14,0,2,2,0,0,0,5,1,0.0,0.0,0,0,0,0,9900,0,1,0,8,187,0
39,17,0,2,1,0,0,0,4,1,0.0,0.0,0,1,1,1,7600,0,1,0,6,4133,0
25,15,0,2,0,0,0,0,3,0,0.04,0.066666667,0,0,0,0,2995,0,0,1,1,395612,1
71,35,0,2,2,0,0,0,5,0,0.0845070419999999,0.0,0,1,0,0,11,0,0,1,0,0,1
49,13,0,1,6,0,0,0,4,0,0.020408163,0.0,0,1,0,0,4202,0,0,1,4,7191477,0
253,15,1,3,4,0,1,3,7,0,0.316205534,0.0,0,1,0,4,-1,0,1,0,0,0,1
61,20,0,3,2,0,0,0,4,1,0.049180328,0.15,0,0,0,0,6300,0,0,0,5,128102,0
82,12,0,2,7,0,0,0,7,1,0.0,0.0,0,0,0,0,9284,0,0,0,5,154918,0
80,16,0,2,2,0,1,3,4,0,0.0875,0.0,0,0,0,0,9318,0,0,1,7,13,0
55,25,0,3,1,0,0,0,4,1,0.0,0.0,0,0,0,0,7516,0,0,0,4,38038,0
129,25,0,2,1,0,1,1,7,0,0.054263566,0.16,0,1,1,0,8018,0,1,1,4,5178465,1
39,16,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7134,0,1,0,7,12,0
56,19,0,2,0,0,0,0,4,1,0.035714286,0.0,0,0,0,0,6669,0,0,1,5,6844,0
128,50,1,4,1,0,1,3,5,0,0.1796875,0.0,1,1,0,0,4003,0,1,1,0,5816617,1
54,18,0,2,1,0,0,0,4,1,0.0,0.0,0,0,0,0,5809,0,0,0,7,228,0
27,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4174,0,0,0,3,0,0
27,9,1,2,0,0,0,0,3,0,0.296296296,0.0,0,0,0,0,1469,0,0,1,0,0,1
34,26,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,5223,0,0,0,2,865185,0
21,13,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,4923,0,0,0,3,0,0
50,16,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,6070,0,0,0,5,14592,0
117,42,1,4,0,0,1,3,5,0,0.205128205,0.0,1,0,0,0,3992,0,0,1,0,5697976,1
90,15,0,2,5,0,0,0,8,1,0.066666667,0.0,0,0,0,0,-1,0,0,0,5,172375,0
48,7,0,1,0,0,0,0,4,0,0.083333333,0.142857143,0,0,0,0,2521,0,1,1,7,632751,1
48,27,0,2,1,0,0,0,5,1,0.0,0.0,0,1,0,0,779,0,1,1,0,0,1
22,6,0,1,0,0,0,0,3,0,0.1363636359999999,0.0,0,0,1,1,-1,0,1,1,9,3536,1
56,32,0,3,3,0,0,0,3,1,0.017857143,0.03125,0,0,0,0,6865,1,0,1,2,271260,1
90,17,0,2,0,0,1,1,10,0,0.055555556,0.0,0,0,0,0,1877,0,0,1,1,0,1
213,15,1,4,6,1,0,2,3,0,0.291079812,0.0,0,0,0,1,-1,0,0,1,2,1768405,1
31,24,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,5160,0,0,0,8,0,0
28,20,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,0,0,4,2537042,0
35,27,0,2,1,0,0,0,3,0,0.0,0.0,0,1,1,0,7296,0,0,0,5,5320327,0
65,32,0,2,2,0,0,0,5,0,0.0,0.0,0,0,0,0,7814,0,1,0,4,55134,0
108,23,1,3,1,0,1,2,10,1,0.12037037,0.0,0,1,0,3,-1,0,1,1,2,0,1
43,13,0,3,0,0,0,0,5,0,0.0,0.0,0,0,0,0,-1,0,0,1,0,0,1
28,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2786,0,1,0,3,702387,0
123,46,1,5,0,0,1,3,4,1,0.154471545,0.0,1,0,0,0,3992,0,1,1,0,5707171,1
47,22,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,1,3770,0,0,1,2,0,1
35,27,0,2,0,0,0,0,2,0,0.0,0.0,0,0,1,0,7295,0,1,1,5,0,1
73,20,0,3,1,0,0,0,8,1,0.0,0.0,0,1,0,3,3420,0,0,1,0,0,1
23,14,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,7308,0,1,0,4,2217046,0
67,19,0,3,3,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,1,0,0,1
28,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,5466,0,1,0,3,1642644,0
26,17,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,-1,0,1,0,2,0,1
24,15,0,2,0,0,0,0,3,1,0.0,0.0,0,0,1,0,7747,0,1,0,6,9814,0
43,34,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,5232,0,1,0,7,0,0
49,36,0,2,3,0,1,1,3,0,0.020408163,0.0,0,0,1,0,7296,0,1,1,5,0,1
69,31,0,2,1,0,0,0,4,0,0.0,0.0,0,0,1,0,7618,0,0,0,5,2188,0
30,23,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,5159,0,0,0,8,1488031,0
37,16,0,3,0,0,0,0,4,0,0.108108108,0.0,0,0,0,1,967,0,1,1,0,0,1
47,28,0,3,2,0,0,0,3,0,0.021276596,0.0,0,0,0,0,7083,0,0,1,3,17964,1
31,18,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,8130,0,0,0,4,1229068,0
26,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,5908,0,1,0,2,1345725,0
32,24,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,5085,0,0,0,3,0,0
56,26,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,2347,0,0,1,2,242805,0
70,19,0,3,0,0,0,0,4,0,0.085714286,0.0,0,0,0,0,-1,0,0,1,4,1106852,0
50,42,0,3,3,0,0,0,3,1,0.02,0.023809524,0,0,0,0,7128,1,0,1,1,8386524,1
86,19,1,4,0,0,0,0,4,1,0.418604651,0.0,0,0,0,0,-1,0,0,1,0,0,1
35,11,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,7489,0,1,0,10,63,0
48,28,0,2,0,0,0,0,5,0,0.0,0.0,0,0,0,0,-1,0,0,1,0,0,1
26,17,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,-1,0,1,0,2,795896,0
105,28,0,4,0,0,0,0,5,0,0.095238095,0.0,0,0,0,0,5942,0,0,1,3,94313,0
123,39,0,2,9,0,0,0,7,0,0.06504065,0.0,1,0,0,0,7446,0,1,0,8,0,0
141,34,0,2,2,0,1,1,7,0,0.035460993,0.0,0,1,1,0,8018,0,1,1,4,0,1
30,22,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2910,0,0,0,4,2751403,0
20,13,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,-1,0,0,0,2,244548,0
39,27,1,2,0,0,0,0,4,0,0.230769231,0.333333333,0,0,0,0,-1,0,0,1,2,318619,1
28,20,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3544,0,0,0,2,0,0
32,23,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4107,0,1,0,4,666841,0
72,10,1,1,1,0,0,0,8,1,0.097222222,0.0,0,1,0,0,3523,0,0,1,1,6293523,1
29,17,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,3232,0,0,0,0,0,1
45,15,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,-1,0,0,1,0,8116481,1
29,21,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1579,0,0,0,3,5247508,0
37,29,0,2,1,0,0,0,3,1,0.0,0.0,0,1,0,0,4711,0,0,0,4,592208,0
52,24,0,5,0,0,0,0,3,0,0.038461538,0.083333333,0,0,1,0,5616,0,0,1,5,0,1
76,59,0,8,0,0,0,0,4,1,0.052631579,0.06779661,0,0,0,1,8415,0,0,1,2,0,1
30,20,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,3829,0,0,1,0,0,1
46,25,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,6260,0,0,0,6,683,0
64,12,1,2,1,0,1,1,5,0,0.171875,0.0,0,1,1,2,4668,0,1,1,0,0,1
58,27,0,3,2,0,0,0,3,1,0.0,0.0,0,0,0,0,4824,0,0,0,4,396309,0
42,19,0,3,0,0,0,0,4,0,0.095238095,0.052631579,0,0,1,0,5441,0,0,1,3,436375,1
153,41,0,4,9,0,0,0,4,0,0.013071895,0.0,0,0,0,1,9127,0,1,1,2,1317,1
85,18,0,2,6,0,0,0,7,1,0.094117647,0.0,0,0,0,0,4964,0,0,0,5,62075,0
111,15,0,2,1,0,1,1,7,0,0.036036036,0.0,0,1,0,1,8347,0,1,1,10,1,1
35,27,0,2,0,0,0,0,3,0,0.0,0.0,0,0,1,0,7299,0,0,0,5,0,0
62,8,0,1,3,0,0,0,5,0,0.096774194,0.0,0,0,0,0,-1,0,1,0,4,842241,0
39,20,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,0,58,0,1,1,0,0,1
76,20,0,3,3,0,0,0,7,0,0.0,0.0,0,0,0,1,1256,0,1,1,3,0,1
24,16,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,0,0,3,751879,0
33,25,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3775,0,0,0,2,5639332,0
29,16,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,-1,0,1,1,0,0,1
33,17,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7689,0,0,0,4,0,0
21,14,0,1,1,0,0,0,2,0,0.0,0.0,0,0,0,0,-1,0,0,0,1,8057895,0
39,25,0,2,0,0,0,0,3,0,0.205128205,0.32,0,0,0,0,1338,0,1,1,6,22211,1
103,15,0,1,1,0,0,0,10,0,0.029126214,0.0,0,1,0,0,6683,0,0,0,5,0,0
83,16,0,2,6,0,0,0,9,1,0.012048193,0.0,0,1,0,0,6788,0,0,1,3,296349,0
33,16,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,-1,0,0,1,2,5776415,1
50,21,0,3,0,0,0,0,4,1,0.02,0.0,0,0,0,0,-1,0,0,1,1,0,1
31,22,0,1,0,0,0,0,3,0,0.0,0.0,0,0,1,0,315,0,1,0,0,0,1
27,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3153,0,0,0,3,9482009,0
85,21,1,2,1,0,0,1,6,1,0.258823529,0.0,0,1,1,2,4284,0,0,1,1,0,1
26,17,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,3,351713,0
126,50,1,4,1,0,1,3,4,0,0.198412698,0.0,1,1,0,0,3992,0,0,1,0,5697976,1
30,22,0,2,0,0,0,0,3,1,0.0,0.0,0,0,1,0,3295,0,0,0,4,1759878,0
55,20,0,2,3,0,0,0,5,1,0.0,0.0,0,0,0,0,5657,0,0,0,5,11681,0
29,17,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,-1,0,1,0,5,0,0
32,10,0,2,0,0,0,0,3,0,0.0625,0.0,0,0,0,0,1747,0,1,1,4,1146509,1
78,15,1,2,6,0,0,0,5,0,0.102564103,0.0,0,0,1,0,8292,0,1,0,7,19,0
29,20,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1725,0,1,0,3,427885,0
437,23,1,7,2,0,1,2,18,2,0.432494279,0.0,0,1,0,3,4798,0,0,0,4,2956421,1
49,13,0,2,4,0,0,0,3,1,0.0,0.0,0,0,0,0,7422,0,1,1,7,286,0
45,38,0,4,0,0,0,0,2,0,0.0,0.0,0,0,0,0,4202,0,0,1,0,0,1
58,18,0,2,0,0,1,1,3,1,0.0862068969999999,0.0,0,0,0,0,3924,0,1,0,3,736894,0
37,25,0,2,0,0,0,0,4,0,0.216216216,0.32,0,0,0,0,1338,0,0,1,6,22211,1
70,38,0,4,2,0,0,0,6,0,0.0,0.0,0,0,1,0,5616,0,1,1,5,0,1
55,23,0,2,2,0,0,0,4,1,0.0,0.0,0,0,0,0,5184,0,0,0,4,1078203,0
46,11,0,2,2,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,1,6,23249,0
44,18,0,3,0,0,0,0,4,0,0.0,0.0,0,0,0,0,-1,0,0,1,0,0,1
32,21,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,-1,0,0,0,4,196420,0
74,25,0,3,2,0,0,0,7,1,0.081081081,0.0,0,1,0,2,553,0,1,1,2,0,1
28,21,0,2,0,0,0,0,2,0,0.0,0.0,0,0,1,0,7296,0,0,0,5,0,0
28,20,0,1,1,0,0,0,3,0,0.0,0.0,0,1,0,0,5,0,0,1,0,0,1
27,14,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,895,0,0,1,0,0,1
109,16,1,3,10,0,0,0,6,1,0.082568807,0.0,0,1,0,0,8278,0,0,1,6,6030,0
254,29,1,3,1,0,1,1,4,0,0.181102362,0.517241379,0,0,0,0,3378,0,0,1,4,3100263,1
39,7,0,1,2,0,0,0,4,0,0.0,0.0,0,0,0,0,-1,0,1,0,2,0,0
37,16,0,3,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,1,3,62673,0
30,21,0,2,1,0,0,0,3,1,0.0,0.0,0,1,0,0,1796,0,1,0,2,678863,0
24,14,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,8843,0,0,0,3,8453855,0
37,12,0,2,0,0,0,0,5,0,0.0,0.0,0,0,0,0,-1,0,1,0,5,1980,0
47,26,0,2,0,0,0,0,5,1,0.0,0.0,0,0,0,0,3368,0,0,1,1,0,1
68,12,0,1,0,0,0,0,9,0,0.0,0.0,0,0,0,3,-1,0,0,1,1,0,1
55,37,0,5,0,0,0,0,3,0,0.0,0.0,0,0,1,0,5627,0,1,1,5,0,1
22,14,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,0,0,3,135685,0
22,13,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,4,375554,0
36,15,0,4,0,0,0,0,4,0,0.055555556,0.133333333,0,0,0,0,7856,0,0,1,4,18244,1
70,16,0,2,0,0,0,0,6,0,0.142857143,0.0,0,0,0,1,8347,0,1,1,10,1,1
32,25,0,2,0,0,0,0,2,0,0.0,0.0,0,0,1,0,7299,0,0,0,5,0,0
34,15,0,1,1,0,0,0,4,0,0.117647059,0.0,0,1,1,0,7967,0,0,1,1,0,1
22,15,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,3894,0,0,0,2,210556,0
29,20,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,1,0,4,1487897,0
57,7,0,1,3,0,1,1,4,0,0.140350877,0.142857143,0,0,0,0,2520,0,1,1,7,632001,1
26,18,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,-1,0,0,1,0,0,1
41,26,0,3,0,0,0,0,3,0,0.0,0.0,1,0,0,0,8049,0,0,0,5,1590,0
99,37,1,4,1,0,0,0,5,0,0.272727273,0.0,0,1,0,0,5670,0,1,0,6,881,1
24,16,0,2,0,0,0,0,3,1,0.041666667,0.0625,0,0,0,0,184,0,0,0,2,0,0
97,9,0,1,1,0,1,0,6,0,0.020618557,0.111111111,0,1,0,3,72,0,1,1,0,0,1
107,27,0,7,6,0,0,0,6,1,0.037383178,0.0,0,0,0,1,-1,0,0,1,2,0,1
58,11,0,3,1,0,0,0,6,0,0.0,0.0,0,1,0,5,1993,0,0,1,0,10422666,1
76,50,1,4,1,0,0,0,4,0,0.131578947,0.0,1,1,0,0,3993,0,0,1,0,5707171,1
140,37,0,3,4,0,1,1,4,0,0.1,0.108108108,0,0,0,0,0,1,0,1,0,0,1
57,19,0,3,3,0,0,0,3,1,0.0,0.0,0,0,0,0,3926,0,1,0,4,12829,0
30,23,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,5231,0,0,0,7,0,0
40,20,0,3,0,0,0,0,4,0,0.0,0.0,0,0,0,1,55,0,0,1,0,0,1
52,44,0,2,0,0,0,0,3,0,0.0,0.0,0,0,1,0,7299,0,0,0,5,0,0
33,26,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,5159,0,0,0,8,7280414,0
21,12,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,-1,0,1,1,0,0,1
142,34,0,2,2,0,1,1,7,0,0.028169014,0.0,0,1,1,0,8018,0,1,1,4,0,1
38,29,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,6375,0,1,0,4,86031,0
30,21,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3502,0,1,0,4,535644,0
37,12,0,3,0,0,0,0,4,1,0.108108108,0.0,0,0,0,0,8534,0,0,0,6,249228,0
80,32,0,4,3,0,0,0,5,0,0.025,0.0,0,0,0,0,-1,0,1,0,5,102713,0
28,19,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4662,0,1,0,3,369654,0
35,12,0,2,0,0,0,0,4,1,0.0,0.0,0,0,0,0,8971,0,0,1,6,43534,0
26,19,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,7446,0,0,1,1,0,1
33,20,0,2,0,0,0,1,3,0,0.0,0.0,0,0,0,0,5161,0,1,0,8,0,0
55,18,0,3,0,0,0,0,5,0,0.090909091,0.277777778,0,0,0,0,-1,0,0,1,3,52062,1
47,38,0,2,2,0,0,0,3,0,0.0,0.0,0,0,0,0,1633,0,1,1,2,149347,1
64,23,0,3,1,0,0,0,8,1,0.0,0.0,0,1,0,3,-1,0,1,1,0,7955434,1
43,23,0,3,0,0,0,0,3,1,0.046511628,0.0,0,0,0,0,1272,0,0,0,0,0,1
42,24,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,5085,0,0,0,3,0,0
160,43,0,2,1,0,1,2,7,0,0.1,0.069767442,1,1,1,0,8019,0,1,1,4,0,1
103,15,0,1,9,0,0,0,6,0,0.058252427,0.0,0,0,0,0,2747,0,0,0,5,337414,0
56,31,1,4,1,0,0,0,3,0,0.214285714,0.322580645,0,0,1,0,5616,0,1,1,5,0,1
20,12,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,2208,0,0,0,0,0,1
46,16,0,3,0,0,0,0,4,1,0.0,0.0,0,0,0,0,532,0,0,1,0,0,1
34,21,0,2,0,0,0,1,3,0,0.0,0.0,0,0,0,0,5160,0,1,0,8,0,0
83,13,0,3,0,0,1,1,3,1,0.072289157,0.0,0,0,0,0,2292,0,1,0,4,134706,1
37,25,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,7083,0,0,1,3,17964,1
84,12,0,2,1,0,0,0,8,0,0.0,0.0,0,1,0,4,535,0,0,1,3,0,1
16,9,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,-1,0,0,0,4,81531,0
21,12,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,8396,0,1,0,6,1194,0
84,19,0,3,0,0,0,0,5,1,0.095238095,0.0,0,0,0,0,6811,0,0,1,5,1500702,0
41,33,0,2,0,0,0,0,3,0,0.0,0.0,0,0,0,0,232,0,0,1,0,0,1
32,23,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,2024,0,1,0,2,0,0
22,14,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,3875,0,0,0,4,884585,0
36,27,0,3,0,0,0,0,3,1,0.0,0.0,0,0,0,0,5784,0,1,0,5,51109,0
82,16,0,2,0,0,1,1,6,0,0.073170732,0.0,0,0,0,1,8348,0,1,0,10,1,1
36,12,1,2,0,0,0,0,5,1,0.194444444,0.0,0,0,0,0,8965,0,0,0,8,70,0
55,14,0,1,2,0,0,0,7,0,0.0,0.0,0,1,0,4,3228,0,0,1,2,0,1
90,20,0,3,1,0,1,2,4,0,0.011111111,0.0,0,0,0,0,-1,0,0,1,3,0,1
33,25,0,3,0,0,0,0,3,1,0.0,0.0,0,0,0,0,-1,0,0,0,4,946388,0
169,10,1,6,1,0,1,2,4,0,0.218934911,0.0,0,0,0,1,360,0,1,1,0,8262494,1
126,13,0,3,0,0,0,0,17,1,0.111111111,0.0,0,0,0,1,12127,0,0,0,7,1005,0
46,22,0,3,0,0,0,0,3,0,0.0,0.0,0,0,0,0,8048,0,0,0,5,1586,0
65,24,0,2,1,0,0,0,5,0,0.061538462,0.0,0,1,1,0,7121,0,0,1,4,33109,0
46,37,0,2,2,0,0,0,3,0,0.0,0.0,0,0,0,0,2838,0,1,1,2,0,0
83,12,0,2,5,0,0,0,6,1,0.048192771,0.0,0,1,0,0,9120,0,0,0,5,24073,0
74,24,0,3,4,0,0,0,4,1,0.0,0.0,0,0,1,1,7226,0,0,0,5,52982,0
164,17,1,3,5,1,0,1,3,0,0.341463415,0.0,0,0,0,1,-1,0,0,1,0,0,1
40,21,0,2,0,0,0,0,4,1,0.0,0.0,0,0,1,0,8075,0,1,0,5,14837,0
35,28,0,2,0,0,0,0,2,0,0.028571429,0.035714286,0,0,1,0,7295,0,0,1,5,0,1
135,26,0,2,1,0,1,1,7,0,0.044444444,0.0,0,1,1,0,8018,0,1,1,4,0,1
263,22,0,2,1,0,1,3,3,0,0.16730038,0.0,0,0,0,0,7408,0,1,0,5,28769,1
50,13,0,3,0,0,0,0,5,0,0.02,0.0,0,0,0,0,4979,0,0,1,2,315959,1
127,50,1,4,1,0,1,3,4,0,0.188976378,0.0,1,1,0,0,4003,0,1,1,0,5828815,1
34,27,0,2,2,0,0,0,2,0,0.0,0.0,0,0,0,0,5160,0,0,0,8,0,0
24,15,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,1340,0,1,0,2,1624160,0
22,13,0,2,0,0,0,0,3,1,0.0,0.0,0,0,0,0,4527,0,1,0,4,0,0
84,20,0,3,5,0,0,0,6,0,0.0,0.0,0,0,0,2,3242,0,0,1,2,0,1
68,19,0,6,0,0,0,0,6,2,0.044117647,0.0,0,0,0,0,1723,0,0,1,2,0,1
49,31,0,2,1,0,0,0,5,0,0.0,0.0,1,1,0,0,-1,0,0,1,2,393662,1
27,20,0,2,1,0,0,0,2,0,0.0,0.0,0,0,0,0,5232,0,0,0,7,9478551,0
51,14,0,3,0,0,0,0,6,0,0.0,0.0,0,0,0,0,6810,0,0,1,0,0,1
31,24,0,2,0,0,0,0,2,0,0.0,0.0,0,0,0,0,5161,0,0,0,8,830227,0
19,6,0,1,0,0,0,0,3,0,0.0,0.0,0,0,1,0,3154,0,0,1,7,37405,1
82,31,0,4,3,0,0,0,5,0,0.073170732,0.0,0,0,0,0,7446,0,1,1,8,383,0
61,26,0,3,1,0,0,0,4,1,0.0,0.0,0,0,0,0,7519,0,0,0,5,10681,0
34,25,0,2,1,0,0,0,3,0,0.0,0.0,0,1,0,0,2837,0,1,1,2,0,1
60,24,0,2,1,0,0,0,5,0,0.033333333,0.0,0,1,1,0,7122,0,0,1,4,33428,0
